
                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1. Create and Populate Temporary Table: ACSBV3_temp_curve                                                            ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:56:54                                                                                            0601A (v1.0)
                                                                                                                           
COUNT(*)
156

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  2. Create and Populate Table: ACSBV3_0601A_curve FROM ACSBV3_temp_curve ORDER BY slot_group, ItemLevelBracket        ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:56:54                                                                                            0601A (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	min_raw	min_3pnt	min_mono	max_raw	max_3pnt	max_mono	delay_raw	delay_3pnt	delay_mono	budget	budget_3pnt	budget_mono
1H-Weapon	260	278.41463	277.10897	0.00000	529.63415	530.73248	0.00000	1960.97561	1961.19765	0.00000	582.45459	609.00874	0.00000
1H-Weapon	270	303.00000	292.47154	0.00000	574.40541	562.14652	0.00000	1959.45946	1946.81169	0.00000	658.25663	691.32393	0.00000
1H-Weapon	280	296.00000	299.50000	0.00000	582.40000	578.40271	0.00000	1920.00000	1939.72973	0.00000	833.26058	745.75861	0.00000
2H-Weapon	10	25.31034	34.79154	0.00000	38.44828	52.78475	0.00000	3131.03448	3116.27482	0.00000	12.43257	18.80810	0.00000
2H-Weapon	20	44.27273	45.21237	0.00000	67.12121	68.46010	0.00000	3101.51515	3127.96699	0.00000	25.18363	24.75950	0.00000
2H-Weapon	30	66.05405	68.28670	0.00000	99.81081	103.14030	0.00000	3151.35135	3145.77031	0.00000	36.66229	36.07795	0.00000
2H-Weapon	40	94.53333	92.30464	0.00000	142.48889	139.16793	0.00000	3184.44444	3162.95234	0.00000	46.38793	46.81490	0.00000
2H-Weapon	50	116.32653	117.46844	0.00000	175.20408	177.47341	0.00000	3153.06122	3181.59280	0.00000	57.39449	58.42641	0.00000
2H-Weapon	60	141.54545	149.96844	0.00000	214.72727	225.39934	0.00000	3207.27273	3222.33354	0.00000	71.49681	80.60639	0.00000
2H-Weapon	70	192.03333	169.43251	0.00000	286.26667	256.19590	0.00000	3306.66667	3256.72980	0.00000	112.92788	91.00741	0.00000
2H-Weapon	80	174.71875	185.41736	0.00000	267.59375	279.58681	0.00000	3256.25000	3349.30556	0.00000	88.59754	94.63026	0.00000
2H-Weapon	90	189.50000	198.47292	0.00000	284.90000	300.47569	0.00000	3485.00000	3367.08333	0.00000	82.36537	100.38209	0.00000
2H-Weapon	100	231.20000	223.64638	0.00000	348.93333	338.24154	0.00000	3360.00000	3443.98551	0.00000	130.18335	122.34775	0.00000
2H-Weapon	110	250.23913	261.55814	0.00000	380.89130	395.17684	0.00000	3486.95652	3425.45609	0.00000	154.49454	157.39982	0.00000
2H-Weapon	120	303.23529	291.50597	0.00000	455.70588	439.67732	0.00000	3429.41176	3451.83290	0.00000	187.52158	172.17681	0.00000
2H-Weapon	130	321.04348	323.15175	0.00000	482.43478	485.59591	0.00000	3439.13043	3436.57289	0.00000	174.51430	195.94555	0.00000
2H-Weapon	140	345.17647	336.36317	0.00000	518.64706	505.30264	0.00000	3441.17647	3425.31969	0.00000	225.80078	195.98464	0.00000
2H-Weapon	150	342.86957	348.45979	0.00000	514.82609	523.26883	0.00000	3395.65217	3441.90584	0.00000	187.63884	185.77054	0.00000
2H-Weapon	160	357.33333	357.97240	0.00000	536.33333	537.50552	0.00000	3488.88889	3454.37083	0.00000	143.87199	161.59561	0.00000
2H-Weapon	170	373.71429	380.09921	0.00000	561.35714	570.81349	0.00000	3478.57143	3480.82011	0.00000	153.27601	185.28271	0.00000
2H-Weapon	180	409.25000	428.91234	0.00000	614.75000	645.27814	0.00000	3475.00000	3502.70563	0.00000	258.70014	285.72587	0.00000
2H-Weapon	200	503.77273	498.07775	0.00000	759.72727	749.01874	0.00000	3554.54545	3509.84848	0.00000	445.20147	420.12405	0.00000
2H-Weapon	210	581.21053	563.66109	0.00000	872.57895	847.43541	0.00000	3500.00000	3484.84848	0.00000	556.47054	515.93773	0.00000
2H-Weapon	220	606.00000	615.51018	0.00000	910.00000	924.03298	0.00000	3400.00000	3466.66667	0.00000	546.14118	582.28612	0.00000
2H-Weapon	230	659.32000	660.22431	0.00000	989.52000	991.21255	0.00000	3500.00000	3466.66667	0.00000	644.24663	634.42625	0.00000
2H-Weapon	240	715.35294	717.52431	0.00000	1074.11765	1077.02922	0.00000	3500.00000	3505.00000	0.00000	712.89093	712.65587	0.00000
2H-Weapon	250	777.90000	775.25098	0.00000	1167.45000	1163.77255	0.00000	3515.00000	3516.11111	0.00000	780.83005	764.23357	0.00000
2H-Weapon	260	832.50000	841.70000	0.00000	1249.75000	1263.23333	0.00000	3533.33333	3536.11111	0.00000	798.97974	822.02858	0.00000
2H-Weapon	270	914.70000	908.62222	0.00000	1372.50000	1381.41667	0.00000	3560.00000	3575.55555	0.00000	886.27594	890.34494	0.00000
2H-Weapon	280	978.66667	946.68334	0.00000	1522.00000	1447.25000	0.00000	3633.33333	3596.66667	0.00000	985.77913	936.02754	0.00000
Ranged-Thrown	10	14.00000	18.50000	0.00000	25.00000	33.12500	0.00000	1866.66667	2058.33334	0.00000	11.21579	13.14521	0.00000
Ranged-Thrown	20	23.00000	24.55556	0.00000	41.25000	45.30556	0.00000	2250.00000	2016.66667	0.00000	15.07462	18.60758	0.00000
Ranged-Thrown	40	36.66667	36.88889	0.00000	69.66667	68.97222	0.00000	1933.33333	1994.44444	0.00000	29.53233	28.48009	0.00000
Ranged-Thrown	50	51.00000	54.22222	0.00000	96.00000	101.88889	0.00000	1800.00000	1977.77778	0.00000	40.83333	42.77643	0.00000
Ranged-Thrown	60	75.00000	63.33333	0.00000	140.00000	111.00000	0.00000	2200.00000	1833.33333	0.00000	57.96364	50.82121	0.00000
Ranged-Thrown	70	64.00000	67.75000	0.00000	97.00000	119.08333	0.00000	1500.00000	1758.33333	0.00000	53.66667	56.65659	0.00000
Ranged-Thrown	80	64.25000	69.98810	0.00000	120.25000	118.70238	0.00000	1575.00000	1567.85714	0.00000	58.33946	62.12141	0.00000
Ranged-Thrown	90	81.71429	81.37699	0.00000	138.85714	143.86905	0.00000	1628.57143	1628.96825	0.00000	74.35810	73.32705	0.00000
Ranged-Thrown	100	98.16667	103.88625	0.00000	172.50000	170.15608	0.00000	1683.33333	1700.26455	0.00000	87.28360	90.35283	0.00000
Ranged-Thrown	110	131.77778	122.98148	0.00000	199.11111	191.42593	0.00000	1788.88889	1690.74074	0.00000	109.41679	107.24822	0.00000
Ranged-Thrown	120	139.00000	134.05926	0.00000	202.66667	209.05926	0.00000	1600.00000	1649.62963	0.00000	125.04427	122.33315	0.00000
Ranged-Thrown	130	131.40000	143.68889	0.00000	225.40000	228.57778	0.00000	1560.00000	1608.88889	0.00000	132.53840	137.39015	0.00000
Ranged-Thrown	140	160.66667	152.64127	0.00000	257.66667	253.83175	0.00000	1666.66667	1661.26984	0.00000	154.58778	144.57686	0.00000
Ranged-Thrown	150	165.85714	158.50794	0.00000	278.42857	271.36508	0.00000	1757.14286	1707.93651	0.00000	146.60440	142.26014	0.00000
Ranged-Thrown	160	149.00000	158.28571	0.00000	278.00000	284.97619	0.00000	1700.00000	1719.04762	0.00000	125.58824	139.36103	0.00000
Ranged-Thrown	170	160.00000	177.22222	0.00000	298.50000	319.38889	0.00000	1700.00000	1800.00000	0.00000	145.89044	156.36345	0.00000
Ranged-Thrown	180	222.66667	210.22222	0.00000	381.66667	350.98889	0.00000	2000.00000	1886.66667	0.00000	197.61167	193.69708	0.00000
Ranged-Thrown	200	248.00000	257.22222	0.00000	372.80000	402.15556	0.00000	1960.00000	1936.66667	0.00000	237.58912	244.38896	0.00000
Ranged-Thrown	210	301.00000	300.75000	0.00000	452.00000	451.85000	0.00000	1850.00000	1903.33333	0.00000	297.96608	300.24491	0.00000
Ranged-Thrown	230	353.25000	342.97222	0.00000	530.75000	515.02778	0.00000	1900.00000	1861.11111	0.00000	365.17952	358.23047	0.00000
Ranged-Thrown	240	374.66667	370.63889	0.00000	562.33333	556.69444	0.00000	1833.33333	1844.44444	0.00000	411.54581	403.82326	0.00000
Ranged-Thrown	250	384.00000	396.88889	0.00000	577.00000	596.00000	0.00000	1800.00000	1822.22222	0.00000	434.74444	440.66689	0.00000
Ranged-Thrown	260	432.00000	408.00000	0.00000	648.66667	612.83334	0.00000	1833.33333	1816.66667	0.00000	475.71043	455.22744	0.00000
Ranged-Wand	10	11.40000	16.27693	0.00000	21.60000	30.76154	0.00000	1460.00000	1533.84616	0.00000	11.31905	15.12463	0.00000
Ranged-Wand	20	21.15385	21.01795	0.00000	39.92308	39.72992	0.00000	1607.69231	1522.56410	0.00000	18.93021	19.87259	0.00000
Ranged-Wand	30	30.50000	30.96795	0.00000	57.66667	58.48825	0.00000	1500.00000	1560.89744	0.00000	29.36850	28.97513	0.00000
Ranged-Wand	40	41.25000	43.04487	0.00000	77.87500	81.02671	0.00000	1575.00000	1555.76923	0.00000	38.62667	40.84856	0.00000
Ranged-Wand	50	57.38462	57.85440	0.00000	107.53846	108.51877	0.00000	1592.30769	1603.38828	0.00000	54.55052	54.29676	0.00000
Ranged-Wand	60	74.92857	70.81273	0.00000	140.14286	132.60211	0.00000	1642.85714	1557.55494	0.00000	69.71310	69.35463	0.00000
Ranged-Wand	70	80.12500	85.68452	0.00000	150.12500	160.15595	0.00000	1437.50000	1566.78571	0.00000	83.80028	83.56786	0.00000
Ranged-Wand	80	102.00000	99.01136	0.00000	190.20000	184.80530	0.00000	1620.00000	1558.56061	0.00000	97.19020	97.60699	0.00000
Ranged-Wand	90	114.90909	112.88636	0.00000	214.09091	210.51364	0.00000	1618.18182	1662.72727	0.00000	111.83049	102.88564	0.00000
Ranged-Wand	100	121.75000	129.43182	0.00000	227.25000	241.17424	0.00000	1750.00000	1677.27273	0.00000	99.63622	119.99741	0.00000
Ranged-Wand	110	151.63636	150.79545	0.00000	282.18182	280.81061	0.00000	1663.63636	1704.54545	0.00000	148.52552	140.24566	0.00000
Ranged-Wand	120	179.00000	173.92641	0.00000	333.00000	323.72727	0.00000	1700.00000	1668.83117	0.00000	172.57523	167.13973	0.00000
Ranged-Wand	130	191.14286	197.26984	0.00000	356.00000	367.16667	0.00000	1642.85714	1692.06349	0.00000	180.31845	188.29051	0.00000
Ranged-Wand	140	221.66667	214.36984	0.00000	412.50000	399.10000	0.00000	1733.33333	1715.39682	0.00000	211.97785	200.96769	0.00000
Ranged-Wand	150	230.30000	233.48889	0.00000	428.80000	434.51667	0.00000	1770.00000	1801.11111	0.00000	210.60678	210.87186	0.00000
Ranged-Wand	160	248.50000	235.66667	0.00000	462.25000	438.48333	0.00000	1900.00000	1783.33333	0.00000	210.03095	208.66129	0.00000
Ranged-Wand	170	228.20000	246.50000	0.00000	424.40000	458.21667	0.00000	1680.00000	1773.33333	0.00000	205.34614	224.54730	0.00000
Ranged-Wand	180	262.80000	272.81818	0.00000	488.00000	507.07273	0.00000	1740.00000	1758.18182	0.00000	258.26481	263.51763	0.00000
Ranged-Wand	200	327.45455	323.15152	0.00000	608.81818	600.77273	0.00000	1854.54545	1821.51515	0.00000	326.94195	322.66986	0.00000
Ranged-Wand	210	379.20000	379.68485	0.00000	705.50000	705.90606	0.00000	1870.00000	1868.18182	0.00000	382.80281	391.75218	0.00000
Ranged-Wand	230	432.40000	426.96190	0.00000	803.40000	793.91905	0.00000	1880.00000	1869.04762	0.00000	465.51177	454.63009	0.00000
Ranged-Wand	240	469.28571	481.06190	0.00000	872.85714	894.25238	0.00000	1857.14286	1929.04762	0.00000	515.57569	508.99275	0.00000
Ranged-Wand	250	541.50000	522.72024	0.00000	1006.50000	971.70238	0.00000	2050.00000	1939.88095	0.00000	545.89079	553.08408	0.00000
Ranged-Wand	260	557.37500	559.62500	0.00000	1035.75000	1039.75000	0.00000	1912.50000	1920.83333	0.00000	597.78577	600.56811	0.00000
Ranged-Wand	270	580.00000	568.68750	0.00000	1077.00000	1056.37500	0.00000	1800.00000	1856.25000	0.00000	658.02778	627.90678	0.00000
Ranged-Weapon	10	13.00000	18.34091	0.00000	25.00000	34.06818	0.00000	2255.55556	2309.59596	0.00000	8.44919	11.44492	0.00000
Ranged-Weapon	20	23.68182	23.19829	0.00000	43.13636	42.56719	0.00000	2363.63636	2312.19441	0.00000	14.44065	14.30129	0.00000
Ranged-Weapon	30	32.91304	35.80146	0.00000	59.56522	64.07513	0.00000	2317.39130	2380.97747	0.00000	20.01404	22.28031	0.00000
Ranged-Weapon	40	50.80952	48.45297	0.00000	89.52381	87.10543	0.00000	2461.90476	2412.79566	0.00000	32.38623	30.54311	0.00000
Ranged-Weapon	50	61.63636	61.71529	0.00000	112.22727	110.18369	0.00000	2459.09091	2475.88745	0.00000	39.22906	39.71831	0.00000
Ranged-Weapon	60	72.70000	79.18230	0.00000	128.80000	137.79856	0.00000	2506.66667	2546.48060	0.00000	47.53965	48.46023	0.00000
Ranged-Weapon	70	103.21053	88.69240	0.00000	172.36842	155.64873	0.00000	2673.68421	2587.89474	0.00000	58.61197	52.19495	0.00000
Ranged-Weapon	80	90.16667	96.25272	0.00000	165.77778	170.71540	0.00000	2583.33333	2638.05347	0.00000	50.43322	55.83126	0.00000
Ranged-Weapon	90	95.38095	101.53548	0.00000	174.00000	186.12201	0.00000	2657.14286	2654.66853	0.00000	58.44858	59.86907	0.00000
Ranged-Weapon	100	119.05882	113.77622	0.00000	218.58824	206.20843	0.00000	2723.52941	2709.60681	0.00000	70.72541	69.05118	0.00000
Ranged-Weapon	110	126.88889	130.03813	0.00000	226.03704	233.81954	0.00000	2748.14815	2751.67030	0.00000	77.97956	77.50623	0.00000
Ranged-Weapon	120	144.16667	142.12108	0.00000	256.83333	255.46961	0.00000	2783.33333	2769.46819	0.00000	83.81373	82.70499	0.00000
Ranged-Weapon	130	155.30769	160.25812	0.00000	283.53846	282.19060	0.00000	2776.92308	2776.75214	0.00000	86.32168	96.09205	0.00000
Ranged-Weapon	140	181.30000	172.46923	0.00000	306.20000	303.24615	0.00000	2770.00000	2788.97436	0.00000	118.14073	102.62080	0.00000
Ranged-Weapon	150	180.80000	185.27576	0.00000	320.00000	324.73333	0.00000	2820.00000	2793.63636	0.00000	103.40000	113.42092	0.00000
Ranged-Weapon	160	193.72727	183.75151	0.00000	348.00000	332.39394	0.00000	2790.90909	2767.27273	0.00000	118.72202	108.43120	0.00000
Ranged-Weapon	170	176.72727	189.15151	0.00000	329.18182	348.06061	0.00000	2690.90909	2753.93939	0.00000	103.17159	115.51591	0.00000
Ranged-Weapon	180	197.00000	215.07576	0.00000	367.00000	378.58144	0.00000	2780.00000	2777.80303	0.00000	124.65413	142.34954	0.00000
Ranged-Weapon	200	271.50000	259.57143	0.00000	439.56250	446.92560	0.00000	2862.50000	2852.26190	0.00000	199.22291	192.96790	0.00000
Ranged-Weapon	210	310.21429	319.23810	0.00000	534.21429	539.92560	0.00000	2914.28571	2892.26190	0.00000	255.02665	241.15215	0.00000
Ranged-Weapon	220	376.00000	375.77731	0.00000	646.00000	617.14986	0.00000	2900.00000	2912.60504	0.00000	269.20690	282.60894	0.00000
Ranged-Weapon	230	441.11765	434.70588	0.00000	671.23529	683.57843	0.00000	2923.52941	2899.50980	0.00000	323.59326	317.20382	0.00000
Ranged-Weapon	240	487.00000	491.97861	0.00000	733.50000	742.12388	0.00000	2875.00000	2899.50980	0.00000	358.81129	361.37577	0.00000
Ranged-Weapon	250	547.81818	532.52273	0.00000	821.63636	805.54545	0.00000	2900.00000	2858.33333	0.00000	401.72275	390.60364	0.00000
Ranged-Weapon	260	562.75000	602.46717	0.00000	861.50000	888.71212	0.00000	2800.00000	2888.88889	0.00000	411.27689	424.27118	0.00000
Ranged-Weapon	270	696.83333	680.86111	0.00000	983.00000	971.83333	0.00000	2966.66667	2922.22222	0.00000	459.81389	468.49693	0.00000
Ranged-Weapon	280	783.00000	739.91667	0.00000	1071.00000	1027.00000	0.00000	3000.00000	2983.33334	0.00000	534.40000	497.10695	0.00000
Staff-Weapon	10	23.07692	33.39561	0.00000	35.23077	50.85348	0.00000	2946.15385	2970.69598	0.00000	12.04388	19.02686	0.00000
Staff-Weapon	20	43.71429	44.33517	0.00000	66.47619	67.35470	0.00000	2995.23810	2978.08303	0.00000	26.00983	25.60846	0.00000
Staff-Weapon	30	66.21429	66.16667	0.00000	100.35714	100.18254	0.00000	2992.85714	2974.60318	0.00000	38.77168	39.61377	0.00000
Staff-Weapon	40	88.57143	90.85165	0.00000	133.71429	137.17766	0.00000	2935.71429	3040.29304	0.00000	54.05981	53.78686	0.00000
Staff-Weapon	50	117.76923	110.74022	0.00000	177.46154	168.33861	0.00000	3192.30769	3029.34066	0.00000	68.52910	68.80067	0.00000
Staff-Weapon	60	125.88000	128.13949	0.00000	193.84000	200.66462	0.00000	2960.00000	3061.02564	0.00000	83.81309	89.71611	0.00000
Staff-Weapon	70	140.76923	138.59736	0.00000	230.69231	221.20125	0.00000	3030.76923	3042.16117	0.00000	116.80615	97.07388	0.00000
Staff-Weapon	80	149.14286	152.17903	0.00000	239.07143	243.46291	0.00000	3135.71429	3074.24451	0.00000	90.60240	106.86448	0.00000
Staff-Weapon	90	166.62500	169.52868	0.00000	260.62500	267.14123	0.00000	3056.25000	3148.83658	0.00000	113.18488	109.76069	0.00000
Staff-Weapon	100	192.81818	171.07080	0.00000	301.72727	274.02768	0.00000	3254.54545	3040.77797	0.00000	125.49478	130.28849	0.00000
Staff-Weapon	110	153.76923	172.19580	0.00000	259.73077	286.35268	0.00000	2811.53846	3048.69464	0.00000	152.18581	135.89127	0.00000
Staff-Weapon	120	170.00000	187.12820	0.00000	297.60000	313.95641	0.00000	3080.00000	3015.12820	0.00000	129.99322	151.72967	0.00000
Staff-Weapon	130	237.61538	211.40513	0.00000	384.53846	351.37949	0.00000	3153.84615	3041.28205	0.00000	173.00998	177.49148	0.00000
Staff-Weapon	140	226.60000	237.78608	0.00000	372.00000	387.72711	0.00000	2890.00000	3028.90110	0.00000	229.47125	204.66020	0.00000
Staff-Weapon	150	249.14286	249.58095	0.00000	406.64286	407.64286	0.00000	3042.85714	3063.33333	0.00000	211.49936	206.41909	0.00000
Staff-Weapon	160	273.00000	282.89947	0.00000	444.28571	448.86508	0.00000	3257.14286	3133.33333	0.00000	178.28665	191.27329	0.00000
Staff-Weapon	170	326.55556	295.18519	0.00000	495.66667	463.51746	0.00000	3100.00000	3045.71429	0.00000	184.03386	207.59192	0.00000
Staff-Weapon	180	286.00000	283.73064	0.00000	450.60000	449.42222	0.00000	2780.00000	2717.57576	0.00000	260.45524	337.69536	0.00000
Staff-Weapon	200	238.63636	272.70335	0.00000	402.00000	450.25263	0.00000	2272.72727	2505.29505	0.00000	568.59699	529.32068	0.00000
Staff-Weapon	210	293.47368	320.03668	0.00000	498.15789	514.05263	0.00000	2463.15789	2378.62839	0.00000	758.90980	656.70782	0.00000
Staff-Weapon	220	428.00000	337.72734	0.00000	642.00000	549.09430	0.00000	2400.00000	2380.77485	0.00000	642.61667	789.67997	0.00000
Staff-Weapon	230	291.70833	357.87714	0.00000	507.12500	579.81090	0.00000	2279.16667	2328.95299	0.00000	967.51343	866.44314	0.00000
Staff-Weapon	240	353.92308	338.56603	0.00000	590.30769	573.67756	0.00000	2307.69231	2288.95299	0.00000	989.19932	1026.54790	0.00000
Staff-Weapon	250	370.06667	368.16325	0.00000	623.60000	619.38590	0.00000	2280.00000	2273.67521	0.00000	1122.93096	1111.93305	0.00000
Staff-Weapon	260	380.50000	388.34041	0.00000	644.25000	653.22273	0.00000	2233.33333	2222.62626	0.00000	1223.66887	1232.41011	0.00000
Staff-Weapon	270	414.45455	390.65152	0.00000	691.81818	667.35606	0.00000	2154.54545	2162.62626	0.00000	1350.63050	1409.09423	0.00000
Staff-Weapon	280	377.00000	395.72728	0.00000	666.00000	678.90909	0.00000	2100.00000	2127.27273	0.00000	1652.98333	1501.80692	0.00000

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  4. Apply Monotonic Enforcement to Table: ACSBV3_0601A_curve                                                          ##
##                                                                                                                       ##
###########################################################################################################################
2025-12-19 18:56:55                                                                                            0601A (v1.0)
                                                                                                                           
slot_group	ItemLevelBracket	min_raw	min_3pnt	min_mono	max_raw	max_3pnt	max_mono	delay_raw	delay_3pnt	delay_mono	budget	budget_3pnt	budget_mono
1H-Weapon	10	10.07353	15.39244	15.39244	19.52941	29.38326	29.38326	1964.70588	2075.65191	2075.65191	8.25351	12.43370	12.43370
1H-Weapon	20	20.71134	20.18370	20.18370	39.23711	38.34209	38.34209	2186.59794	2077.27443	2077.27443	16.61388	16.35731	16.35731
1H-Weapon	30	29.76623	30.63377	30.63377	56.25974	57.67974	57.67974	2080.51948	2111.07304	2111.07304	24.20453	24.73246	24.73246
1H-Weapon	40	41.42373	41.32607	41.32607	77.54237	77.40462	77.40462	2066.10169	2087.30510	2087.30510	33.37898	32.73811	32.73811
1H-Weapon	50	52.78824	50.69145	50.69145	98.41176	95.09786	95.09786	2115.29412	2058.93622	2058.93622	40.63081	41.29553	41.29553
1H-Weapon	60	57.86239	64.74188	64.74188	109.33945	119.99936	119.99936	1995.41284	2120.75649	2120.75649	49.87680	52.64096	52.64096
1H-Weapon	70	83.57500	70.51549	70.51549	152.24688	132.11666	132.11666	2251.56250	2098.68875	2098.68875	67.41528	59.06937	59.06937
1H-Weapon	80	70.10909	75.00833	75.00833	134.76364	141.61714	141.61714	2049.09091	2138.85417	2138.85417	59.91602	62.42458	62.42458
1H-Weapon	90	71.34091	75.70556	75.70556	137.84091	147.46607	147.46607	2115.90909	2086.21693	2086.21693	59.94244	65.67087	65.67087
1H-Weapon	100	85.66667	82.09862	82.09862	169.79365	159.07939	159.07939	2093.65079	2077.36080	2077.36080	77.15414	76.33721	76.33721
1H-Weapon	110	89.28829	91.95468	91.95468	169.60360	179.57686	179.57686	2022.52252	2049.83555	2049.83555	91.91504	91.64315	91.64315
1H-Weapon	120	100.90909	101.08919	101.08919	199.33333	197.65149	197.65149	2033.33333	2039.08645	2039.08645	105.86028	109.13038	109.13038
1H-Weapon	130	113.07018	111.26232	111.26232	224.01754	217.81567	217.81567	2061.40351	2023.88664	2023.88664	129.61583	125.37291	125.37291
1H-Weapon	140	119.80769	117.59820	117.59820	230.09615	231.78609	231.78609	1976.92308	2026.43673	2026.43673	140.64263	137.73441	137.73441
1H-Weapon	150	119.91672	122.24147	122.24147	241.24459	238.04215	238.04215	2040.98361	2008.34985	2008.34985	142.94476	144.84162	144.84162
1H-Weapon	160	127.00000	125.82281	125.82281	242.78571	248.78021	248.78021	2007.14286	2051.67434	2051.67434	150.93747	154.04576	154.04576
1H-Weapon	170	130.55172	130.74912	130.74912	262.31034	255.87260	255.87260	2106.89655	2017.72328	2017.72328	168.25504	171.86664	171.86664
1H-Weapon	180	134.69565	147.32277	147.32277	262.52174	287.35488	287.35488	1939.13043	2025.80744	2025.80744	196.40742	216.75686	216.75686
1H-Weapon	200	176.72093	164.56509	164.56509	337.23256	318.38258	318.38258	2031.39535	1960.66706	1960.66706	285.60813	281.48297	281.48297
1H-Weapon	210	182.27869	190.66654	190.66654	355.39344	363.20867	363.20867	1911.47541	1992.06803	1992.06803	362.43337	313.73250	313.73250
1H-Weapon	220	213.00000	206.90938	206.90938	397.00000	392.13864	392.13864	2033.33333	1966.24711	1966.24711	293.15600	364.53895	364.53895
1H-Weapon	230	225.44944	221.44925	221.44925	424.02247	419.56116	419.56116	1953.93258	1967.50672	1967.50672	438.02747	418.04621	418.04621
1H-Weapon	240	225.89831	233.75334	233.75334	437.66102	449.94713	449.94713	1915.25424	1944.11490	1944.11490	522.95516	515.76588	515.76588
1H-Weapon	250	249.91228	251.40841	251.40841	488.15789	485.15102	485.15102	1963.15789	1946.46258	1946.46258	586.31500	563.90825	563.90825
1H-Weapon	260	278.41463	277.10897	277.10897	529.63415	530.73248	530.73248	1960.97561	1961.19765	1961.19765	582.45459	609.00874	609.00874
1H-Weapon	270	303.00000	292.47154	292.47154	574.40541	562.14652	562.14652	1959.45946	1946.81169	1946.81169	658.25663	691.32393	691.32393
1H-Weapon	280	296.00000	299.50000	299.50000	582.40000	578.40271	578.40271	1920.00000	1939.72973	1939.72973	833.26058	745.75861	745.75861
2H-Weapon	10	25.31034	34.79154	34.79154	38.44828	52.78475	52.78475	3131.03448	3116.27482	3116.27482	12.43257	18.80810	18.80810
2H-Weapon	20	44.27273	45.21237	45.21237	67.12121	68.46010	68.46010	3101.51515	3127.96699	3127.96699	25.18363	24.75950	24.75950
2H-Weapon	30	66.05405	68.28670	68.28670	99.81081	103.14030	103.14030	3151.35135	3145.77031	3145.77031	36.66229	36.07795	36.07795
2H-Weapon	40	94.53333	92.30464	92.30464	142.48889	139.16793	139.16793	3184.44444	3162.95234	3162.95234	46.38793	46.81490	46.81490
2H-Weapon	50	116.32653	117.46844	117.46844	175.20408	177.47341	177.47341	3153.06122	3181.59280	3181.59280	57.39449	58.42641	58.42641
2H-Weapon	60	141.54545	149.96844	149.96844	214.72727	225.39934	225.39934	3207.27273	3222.33354	3222.33354	71.49681	80.60639	80.60639
2H-Weapon	70	192.03333	169.43251	169.43251	286.26667	256.19590	256.19590	3306.66667	3256.72980	3256.72980	112.92788	91.00741	91.00741
2H-Weapon	80	174.71875	185.41736	185.41736	267.59375	279.58681	279.58681	3256.25000	3349.30556	3349.30556	88.59754	94.63026	94.63026
2H-Weapon	90	189.50000	198.47292	198.47292	284.90000	300.47569	300.47569	3485.00000	3367.08333	3367.08333	82.36537	100.38209	100.38209
2H-Weapon	100	231.20000	223.64638	223.64638	348.93333	338.24154	338.24154	3360.00000	3443.98551	3443.98551	130.18335	122.34775	122.34775
2H-Weapon	110	250.23913	261.55814	261.55814	380.89130	395.17684	395.17684	3486.95652	3425.45609	3425.45609	154.49454	157.39982	157.39982
2H-Weapon	120	303.23529	291.50597	291.50597	455.70588	439.67732	439.67732	3429.41176	3451.83290	3451.83290	187.52158	172.17681	172.17681
2H-Weapon	130	321.04348	323.15175	323.15175	482.43478	485.59591	485.59591	3439.13043	3436.57289	3436.57289	174.51430	195.94555	195.94555
2H-Weapon	140	345.17647	336.36317	336.36317	518.64706	505.30264	505.30264	3441.17647	3425.31969	3425.31969	225.80078	195.98464	195.98464
2H-Weapon	150	342.86957	348.45979	348.45979	514.82609	523.26883	523.26883	3395.65217	3441.90584	3441.90584	187.63884	185.77054	195.98464
2H-Weapon	160	357.33333	357.97240	357.97240	536.33333	537.50552	537.50552	3488.88889	3454.37083	3454.37083	143.87199	161.59561	195.98464
2H-Weapon	170	373.71429	380.09921	380.09921	561.35714	570.81349	570.81349	3478.57143	3480.82011	3480.82011	153.27601	185.28271	195.98464
2H-Weapon	180	409.25000	428.91234	428.91234	614.75000	645.27814	645.27814	3475.00000	3502.70563	3502.70563	258.70014	285.72587	285.72587
2H-Weapon	200	503.77273	498.07775	498.07775	759.72727	749.01874	749.01874	3554.54545	3509.84848	3509.84848	445.20147	420.12405	420.12405
2H-Weapon	210	581.21053	563.66109	563.66109	872.57895	847.43541	847.43541	3500.00000	3484.84848	3484.84848	556.47054	515.93773	515.93773
2H-Weapon	220	606.00000	615.51018	615.51018	910.00000	924.03298	924.03298	3400.00000	3466.66667	3466.66667	546.14118	582.28612	582.28612
2H-Weapon	230	659.32000	660.22431	660.22431	989.52000	991.21255	991.21255	3500.00000	3466.66667	3466.66667	644.24663	634.42625	634.42625
2H-Weapon	240	715.35294	717.52431	717.52431	1074.11765	1077.02922	1077.02922	3500.00000	3505.00000	3505.00000	712.89093	712.65587	712.65587
