
                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  1. Stat to Cost Table:                                                                                       (v2.4)  ##
##                                                                                                                       ##
###########################################################################################################################
                                                                                                                           

  Stat to Cost Table: v2.4  

  +-------------+------------------------------------+--------+------------------+---------------------------------------------------------------------------------------------------------+  
  |  stat_type  |  Stat Name                         |  Cost  |  Role            |  Notes                                                                                                  |  
  +-------------+------------------------------------+--------+------------------+---------------------------------------------------------------------------------------------------------+  
  |             |                                    |        |                  |                                                                                                         |  
  |          -  |  Armor                             |  0.20  |  ONLY EQUIPMENT  |  1 Budget Per 5 Armor.                                                                                  |  
  |          -  |  DPS                               |  1.00  |  ONLY WEAPON     |  1 Budget Per 1 DPS.                                                                                    |  
  |             |                                    |        |                  |                                                                                                         |  
  |          3  |  ITEM_MOD_AGILITY                  |  1.10  |  PRIMARY DPS     |  Increase Attack Power of Melee and Ranged Weapons.                                                     |  
  |          4  |  ITEM_MOD_STRENGTH                 |  0.85  |  PRIMARY MELEE   |  Increase Melee Attack Power and Perry Rating.                                                          |  
  |          5  |  ITEM_MOD_INTELLECT                |  0.90  |  PRIMARY CASTER  |  Increase Spell Power and Mana Pool.                                                                    |  
  |          6  |  ITEM_MOD_SPIRIT                   |  0.80  |  ANY             |  Increase Health and Mana Regeneration.                                                                 |  
  |          7  |  ITEM_MOD_STAMINA                  |  1.00  |  ANY             |  Increase Health.                                                                                       |  
  |         12  |  ITEM_MOD_DEFENSE_SKILL_RATING     |  0.80  |  TANK            |  Reduce Chance of Being Hit, or Critically Hit. Increase Chance to Block, Dodge, and Perry an Attack.   |  
  |         13  |  ITEM_MOD_DODGE_RATING             |  0.85  |  TANK            |  Increase Chance to Dodge an Attack.                                                                    |  
  |         14  |  ITEM_MOD_PARRY_RATING             |  0.25  |  TANK            |  Increase Chance to Perry an Attack.                                                                    |  
  |         15  |  ITEM_MOD_BLOCK_RATING             |  0.55  |  TANK            |  Increase Chance to Block an Attack.                                                                    |  
  |         31  |  ITEM_MOD_HIT_RATING               |  0.85  |  DPS             |  Increase Chance of Successful Hit.                                                                     |  
  |         32  |  ITEM_MOD_CRIT_RATING              |  0.90  |  DPS             |  Increase Chance of Critical Hit.                                                                       |  
  |         35  |  ITEM_MOD_RESILIENCE_RATING        |  0.70  |  PVP             |  Reduce PVP Damage Taken.                                                                               |  
  |         36  |  ITEM_MOD_HASTE_RATING             |  0.90  |  DPS             |  Increase Attack Speed. Reduce Cast Time.                                                               |  
  |         37  |  ITEM_MOD_EXPERTISE_RATING         |  1.10  |  MELEE           |  Reduce Chance of Melee Attack Being Avoided by Target.                                                 |  
  |         38  |  ITEM_MOD_ATTACK_POWER             |  0.40  |  DPS             |  Increase Base Weapon Damage.                                                                           |  
  |         39  |  ITEM_MOD_RANGED_ATTACK_POWER      |  0.40  |  RANGED          |  Increase Ranged Weapon Damage.                                                                         |  
  |         42  |  ITEM_MOD_SPELL_DAMAGE_DONE        |  0.45  |  CASTER          |  Legacy Stat -> Mirrors Spell Power.                                                                    |  
  |         44  |  ITEM_MOD_ARMOR_PENETRATION_RATIN  |  0.90  |  MELEE DPS       |  Increase Amount of Armor Player Attack can Ignore.                                                     |  
  |         45  |  ITEM_MOD_SPELL_POWER              |  0.90  |  CASTER          |  Increase Effectiveness of Spells.                                                                      |  
  |             |                                    |        |                  |                                                                                                         |  
  |         --  |  Other                             |  0.25  |  UNKNOWN         |  All Other Stats.                                                                                       |  
  |             |                                    |        |                  |                                                                                                         |  
  |         --  |  socketBonus                       |   50%  |  UNKNOWN         |  Socket Bonus is 50% of Equivalent stat_value Cost.                                                     |  
  |             |                                    |        |                  |                                                                                                         |  
  +-------------+------------------------------------+--------+------------------+---------------------------------------------------------------------------------------------------------+  

                                                                                                             * Negative stat_values should consume the same cost as positive stat_values.     

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  2. Socket Cost Table:                                                                                        (v2.4)  ##
##                                                                                                                       ##
###########################################################################################################################
                                                                                                                           

  Socket Cost Table: v2.4  

  +---------------+-----------------------------+--------+  
  |  socketBonus  |  Socket Bonus Name          |  Cost  |  
  |         115  |     0.00000  |    68.63744  |     0.00000  |   124.15349  |   154.45332  |     0.00000  |  
  |         117  |     0.00000  |     0.00000  |   103.20484  |     0.00000  |     0.00000  |     0.00000  |  
  |         120  |     0.00000  |     0.00000  |   114.59614  |     0.00000  |   154.45332  |     0.00000  |  
  |         123  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   154.45332  |     0.00000  |  
  |         125  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   159.65794  |     0.00000  |  
  |         126  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   166.37298  |     0.00000  |  
  |         127  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   170.55379  |     0.00000  |  
  |         128  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   171.48009  |     0.00000  |  
  |         130  |     0.00000  |     0.00000  |   125.16185  |   145.89025  |   171.48009  |     0.00000  |  
  |         132  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   171.48009  |     0.00000  |  
  |         133  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   171.48009  |     0.00000  |  
  |         134  |     0.00000  |     0.00000  |   134.79059  |   162.11961  |   171.48009  |     0.00000  |  
  |         136  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   171.48009  |     0.00000  |  
  |         138  |     0.00000  |     0.00000  |   142.92511  |   178.95567  |   171.48009  |     0.00000  |  
  |         141  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   188.57558  |     0.00000  |  
  |         142  |     0.00000  |     0.00000  |   142.92511  |   178.95567  |     0.00000  |     0.00000  |  
  |         143  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   194.18848  |     0.00000  |  
  |         145  |     0.00000  |     0.00000  |   142.92511  |   178.95567  |   198.93716  |     0.00000  |  
  |         146  |     0.00000  |     0.00000  |   142.92511  |   178.95567  |   198.93716  |     0.00000  |  
  |         150  |     0.00000  |     0.00000  |   142.92511  |   178.95567  |     0.00000  |     0.00000  |  
  |         151  |     0.00000  |     0.00000  |   142.92511  |     0.00000  |   198.93716  |     0.00000  |  
  |         154  |     0.00000  |     0.00000  |   142.92511  |   178.95567  |   215.89940  |     0.00000  |  
  |         155  |     0.00000  |     0.00000  |   142.92511  |   178.95567  |     0.00000  |     0.00000  |  
  |         156  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   232.80628  |   185.37994  |  
  |         158  |     0.00000  |     0.00000  |   142.92511  |   194.08911  |     0.00000  |     0.00000  |  
  |         159  |     0.00000  |     0.00000  |     0.00000  |   205.34599  |   233.21480  |     0.00000  |  
  |         162  |     0.00000  |     0.00000  |   165.99782  |   206.22549  |     0.00000  |     0.00000  |  
  |         163  |     0.00000  |     0.00000  |     0.00000  |   206.22549  |     0.00000  |     0.00000  |  
  |         164  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   241.82272  |   483.95841  |  
  |         166  |     0.00000  |     0.00000  |   168.58950  |   212.50364  |     0.00000  |     0.00000  |  
  |         167  |     0.00000  |     0.00000  |     0.00000  |   212.50364  |     0.00000  |     0.00000  |  
  |         170  |     0.00000  |     0.00000  |   171.46981  |   223.88103  |     0.00000  |     0.00000  |  
  |         171  |     0.00000  |     0.00000  |     0.00000  |   231.29378  |     0.00000  |     0.00000  |  
  |         174  |     0.00000  |     0.00000  |   175.82604  |   249.04870  |     0.00000  |     0.00000  |  
  |         175  |     0.00000  |     0.00000  |     0.00000  |   254.79804  |     0.00000  |     0.00000  |  
  |         178  |     0.00000  |     0.00000  |   180.27009  |     0.00000  |     0.00000  |     0.00000  |  
  |         179  |     0.00000  |     0.00000  |     0.00000  |   254.79804  |     0.00000  |     0.00000  |  
  |         182  |     0.00000  |     0.00000  |   180.27009  |     0.00000  |     0.00000  |     0.00000  |  
  |         183  |     0.00000  |     0.00000  |     0.00000  |   259.03658  |     0.00000  |     0.00000  |  
  |         187  |     0.00000  |     0.00000  |   180.27009  |   262.70665  |     0.00000  |     0.00000  |  
  |         200  |     0.00000  |     0.00000  |     0.00000  |   282.26477  |   283.64856  |     0.00000  |  
  |         206  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   329.95581  |     0.00000  |  
  |         213  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   358.89552  |     0.00000  |  
  |         219  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   382.48595  |     0.00000  |  
  |         226  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   402.73065  |     0.00000  |  
  |         232  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   415.30096  |     0.00000  |  
  |         239  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   432.82369  |     0.00000  |  
  |         245  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   455.74188  |   695.76147  |  
  |         251  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   455.74188  |     0.00000  |  
  |         252  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   455.74188  |     0.00000  |  
  |         258  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   556.87756  |     0.00000  |  
  |         259  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   619.60963  |     0.00000  |  
  |         264  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   708.42162  |     0.00000  |  
  |         268  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   708.42162  |     0.00000  |  
  |         270  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   708.42162  |     0.00000  |  
  |         271  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   708.42162  |     0.00000  |  
  |         272  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   708.42162  |     0.00000  |  
  |         277  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   708.42162  |     0.00000  |  
  |         284  |     0.00000  |     0.00000  |     0.00000  |     0.00000  |   708.42162  |   921.14113  |  
  |              |              |              |              |              |              |              |  
  +--------------+--------------+--------------+--------------+--------------+--------------+--------------+  

                                  * All values derived from 18318 items in Azerothcore (ACDB 335.14-dev).     
                                                                                       (15055 equipment)      
                                                                                       ( 3263   weapons)      

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##                                                                                                                       ##
##  8. Base Budget Table: developer                                                                              (v4.3)  ##
##     - Note to Editor: Check for monotonic progression in all tiers. Correct as needed.                                ##
##                                                                                                                       ##
###########################################################################################################################
                                                                                                                           

  Base Budget Table: developer v4.3  

  +-------------+-------------+-------------+-------------+-------------+-------------+-------------+  
  |  ItemLevel  |       Poor  |     Common  |   Uncommon  |       Rare  |       Epic  |  Legendary  |  
  +-------------+-------------+-------------+-------------+-------------+-------------+-------------+  
  |             |             |             |             |             |             |             |  
  |         10  |          5  |          6  |         10  |         17  |         17  |         17  |  
  |         20  |          8  |         11  |         16  |         20  |         24  |         24  |  
  |         30  |         14  |         18  |         21  |         28  |         36  |         36  |  
  |         40  |         17  |         24  |         38  |         42  |         48  |         48  |  
  |         50  |         25  |         35  |         49  |         52  |         60  |         60  |  
  |         60  |         25  |         36  |         55  |         58  |         80  |         80  |  
  |         70  |         26  |         37  |         67  |         67  |         90  |         90  |  
  |         80  |         33  |         48  |         76  |         80  |        106  |        106  |  
  |         90  |         43  |         61  |         84  |         97  |        119  |        119  |  
  |        100  |         35  |         54  |         89  |        112  |        122  |        136  |  
  |        110  |         45  |         69  |        100  |        115  |        154  |        212  |  
  |        120  |         47  |         72  |        115  |        142  |        163  |        224  |  
  |        130  |         50  |         76  |        134  |        162  |        171  |        236  |  
  |        140  |         56  |         87  |        143  |        179  |        195  |        268  |  
  |        150  |         64  |         98  |        143  |        187  |        220  |        268  |  
  |        160  |         64  |        107  |        167  |        209  |        242  |        484  |  
  |        170  |         69  |        115  |        176  |        243  |        258  |        484  |  
  |        180  |         73  |        122  |        180  |        261  |        274  |        484  |  
  |        190  |         77  |        129  |        194  |        272  |        291  |        484  |  
  |        200  |         82  |        136  |        205  |        282  |        307  |        484  |  
  |        210  |         99  |        165  |        248  |        347  |        371  |        524  |  
  |        220  |        107  |        179  |        270  |        377  |        403  |        569  |  
  |        230  |        113  |        188  |        284  |        397  |        424  |        599  |  
  |        240  |        111  |        203  |        305  |        427  |        456  |        696  |  
  |        250  |        128  |        232  |        349  |        489  |        522  |        738  |  
  |        260  |        173  |        315  |        474  |        664  |        708  |       1001  |  
  |        270  |        173  |        315  |        474  |        664  |        708  |       1001  |  
  |        280  |        173  |        315  |        474  |        664  |        708  |       1001  |  
  |        290  |        189  |        343  |        516  |        723  |        772  |       1091  |  
  |        300  |        204  |        371  |        559  |        782  |        835  |       1180  |  
  |             |             |             |             |             |             |             |  
  +-------------+-------------+-------------+-------------+-------------+-------------+-------------+  

                           * All values derived from 18318 items in Azerothcore (ACDB 335.14-dev).     
                                                                                (15055 equipment)      
                                                                                ( 3263   weapons)      

                                                                                                                           
                                                                                                                           
###########################################################################################################################
##  END PRINT OUT                                                                                                        ##
###########################################################################################################################
                                                                                                                           
                                                                                                                           
                                                                                                                           
